#SampleID	Altitude	Assay_Type	AvgSpotLen	BioSample	Experiment	LibrarySelection	LibrarySource	Library_Name	primer	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	collection_date	datenum	geo_loc_name	lat_lon	replicate	primer2	samp_collect_device	samp_mat_process	BioProject	BioSampleModel	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	Platform	SRA_Study	isolation_source	rel_to_oxygen
SRR6130780	-300	AMPLICON	598	SAMN07732725	SRX3243416	PCR	METAGENOMIC	4_0514_4_300	4_0	10/4/17	9	5	seawater metagenome	10/4/17	SRR6130780	SRS2566396	4_0514_4_300	15-May-14	41774.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130781	-150	AMPLICON	598	SAMN07732724	SRX3243415	PCR	METAGENOMIC	4_0514_4_150	4_0	10/4/17	10	6	seawater metagenome	10/4/17	SRR6130781	SRS2566392	4_0514_4_150	15-May-14	41774.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130782	0	AMPLICON	598	SAMN07732717	SRX3243414	PCR	METAGENOMIC	4_0514_1S	4_0	10/4/17	11	6	seawater metagenome	10/4/17	SRR6130782	SRS2566397	4_0514_1S	15-May-14	41774.00	USA: California	34.3902 N 119.8407 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130783	0	AMPLICON	598	SAMN07732716	SRX3243413	PCR	METAGENOMIC	4_0512_6S	4_0	10/4/17	22	13	seawater metagenome	10/4/17	SRR6130783	SRS2566395	4_0512_6S	15-May-12	41044.00	USA: California	34.1568 N 119.9502 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130784	0	AMPLICON	598	SAMN07732719	SRX3243412	PCR	METAGENOMIC	4_0514_2S	4_0	10/4/17	17	10	seawater metagenome	10/4/17	SRR6130784	SRS2566394	4_0514_2S	15-May-14	41774.00	USA: California	34.3435 N 119.8627 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130785	-75	AMPLICON	598	SAMN07732718	SRX3243411	PCR	METAGENOMIC	4_0514_2_75	4_0	10/4/17	15	9	seawater metagenome	10/4/17	SRR6130785	SRS2566391	4_0514_2_75	15-May-14	41774.00	USA: California	34.3435 N 119.8627 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130786	0	AMPLICON	598	SAMN07732721	SRX3243410	PCR	METAGENOMIC	4_0514_3S	4_0	10/4/17	19	12	seawater metagenome	10/4/17	SRR6130786	SRS2566393	4_0514_3S	15-May-14	41774.00	USA: California	34.2968 N 119.8845 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130787	-75	AMPLICON	598	SAMN07732720	SRX3243409	PCR	METAGENOMIC	4_0514_3_75	4_0	10/4/17	15	9	seawater metagenome	10/4/17	SRR6130787	SRS2566390	4_0514_3_75	15-May-14	41774.00	USA: California	34.2968 N 119.8845 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130788	-75	AMPLICON	598	SAMN07732723	SRX3243408	PCR	METAGENOMIC	4_0514_4_75	4_0	10/4/17	15	9	seawater metagenome	10/4/17	SRR6130788	SRS2566388	4_0514_4_75	15-May-14	41774.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130789	-30	AMPLICON	598	SAMN07732722	SRX3243407	PCR	METAGENOMIC	4_0514_4_30	4_0	10/4/17	21	13	seawater metagenome	10/4/17	SRR6130789	SRS2566384	4_0514_4_30	15-May-14	41774.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130790	0	AMPLICON	598	SAMN07732618	SRX3243406	PCR	METAGENOMIC	3_0312_6S	3_0	10/4/17	10	6	seawater metagenome	10/4/17	SRR6130790	SRS2566386	3_0312_6S	13-Mar-12	40981.00	USA: California	34.1568 N 119.9502 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130791	0	AMPLICON	598	SAMN07732619	SRX3243405	PCR	METAGENOMIC	3_0312_7S	3_0	10/4/17	12	7	seawater metagenome	10/4/17	SRR6130791	SRS2566389	3_0312_7S	13-Mar-12	40981.00	USA: California	34.0833 N 120.0333 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130792	0	AMPLICON	598	SAMN07732616	SRX3243404	PCR	METAGENOMIC	3_0312_5S	3_0	10/4/17	9	5	seawater metagenome	10/4/17	SRR6130792	SRS2566385	3_0312_5S	13-Mar-12	40981.00	USA: California	34.2035 N 119.9283 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130793	-75	AMPLICON	598	SAMN07732617	SRX3243403	PCR	METAGENOMIC	3_0312_6_75	3_0	10/4/17	17	11	seawater metagenome	10/4/17	SRR6130793	SRS2566387	3_0312_6_75	13-Mar-12	40981.00	USA: California	34.1568 N 119.9502 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130794	-75	AMPLICON	598	SAMN07732622	SRX3243402	PCR	METAGENOMIC	3_0412_4_75	3_0	10/4/17	6	3	seawater metagenome	10/4/17	SRR6130794	SRS2566383	3_0412_4_75	12-Apr-12	41011.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130795	0	AMPLICON	598	SAMN07732623	SRX3243401	PCR	METAGENOMIC	3_0412_4S	3_0	10/4/17	9	6	seawater metagenome	10/4/17	SRR6130795	SRS2566382	3_0412_4S	12-Apr-12	41011.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130796	0	AMPLICON	598	SAMN07732620	SRX3243400	PCR	METAGENOMIC	3_0314_4S	3_0	10/4/17	17	10	seawater metagenome	10/4/17	SRR6130796	SRS2566381	3_0314_4S	20-Mar-14	41718.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130797	0	AMPLICON	597	SAMN07732621	SRX3243399	PCR	METAGENOMIC	3_0412_2S	3_0	10/4/17	9	6	seawater metagenome	10/4/17	SRR6130797	SRS2566380	3_0412_2S	12-Apr-12	41011.00	USA: California	34.3435 N 119.8627 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130798	0	AMPLICON	598	SAMN07732624	SRX3243398	PCR	METAGENOMIC	3_0412_6S	3_0	10/4/17	10	6	seawater metagenome	10/4/17	SRR6130798	SRS2566379	3_0412_6S	12-Apr-12	41011.00	USA: California	34.1568 N 119.9502 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130799	0	AMPLICON	598	SAMN07732625	SRX3243397	PCR	METAGENOMIC	3_0414_4S	3_0	10/4/17	8	5	seawater metagenome	10/4/17	SRR6130799	SRS2566378	3_0414_4S	16-Apr-14	41745.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130800	0	AMPLICON	597	SAMN07732604	SRX3243396	PCR	METAGENOMIC	3_0214_4S	3_0	10/4/17	19	11	seawater metagenome	10/4/17	SRR6130800	SRS2566377	3_0214_4S	20-Feb-14	41690.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130801	0	AMPLICON	598	SAMN07732605	SRX3243395	PCR	METAGENOMIC	3_0312_1S	3_0	10/4/17	7	4	seawater metagenome	10/4/17	SRR6130801	SRS2566376	3_0312_1S	13-Mar-12	40981.00	USA: California	34.3902 N 119.8407 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130802	0	AMPLICON	598	SAMN07732600	SRX3243394	PCR	METAGENOMIC	3_0212_2S	3_0	10/4/17	10	6	seawater metagenome	10/4/17	SRR6130802	SRS2566374	3_0212_2S	17-Feb-12	40956.00	USA: California	34.3435 N 119.8627 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130803	-75	AMPLICON	598	SAMN07732601	SRX3243393	PCR	METAGENOMIC	3_0212_4_75	3_0	10/4/17	15	9	seawater metagenome	10/4/17	SRR6130803	SRS2566375	3_0212_4_75	17-Feb-12	40956.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130804	0	AMPLICON	598	SAMN07732602	SRX3243392	PCR	METAGENOMIC	3_0212_4S	3_0	10/4/17	9	5	seawater metagenome	10/4/17	SRR6130804	SRS2566373	3_0212_4S	17-Feb-12	40956.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130805	0	AMPLICON	598	SAMN07732603	SRX3243391	PCR	METAGENOMIC	3_0212_6S	3_0	10/4/17	9	5	seawater metagenome	10/4/17	SRR6130805	SRS2566371	3_0212_6S	17-Feb-12	40956.00	USA: California	34.1568 N 119.9502 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130806	-5.2	AMPLICON	599	SAMN07732596	SRX3243390	PCR	METAGENOMIC	2_C35N9	2_C	10/4/17	16	9	seawater metagenome	10/4/17	SRR6130806	SRS2566372	2_C35N9	13-May-11	40676.00	USA: California	34.1815167 N 119.84993 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130807	-4.4	AMPLICON	599	SAMN07732597	SRX3243389	PCR	METAGENOMIC	2_C43N9	2_C	10/4/17	7	4	seawater metagenome	10/4/17	SRR6130807	SRS2566370	2_C43N9	15-May-11	40678.00	USA: California	34.3893667 N 120.1033 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130808	-1.3	AMPLICON	596	SAMN07732598	SRX3243388	PCR	METAGENOMIC	2_C48N9	2_C	10/4/17	0	0	seawater metagenome	10/4/17	SRR6130808	SRS2566368	2_C48N9	15-May-11	40678.00	USA: California	34.1821167 N 119.84835 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130809	-5.5	AMPLICON	599	SAMN07732599	SRX3243387	PCR	METAGENOMIC	2_C50N9	2_C	10/4/17	19	11	seawater metagenome	10/4/17	SRR6130809	SRS2566369	2_C50N9	15-May-11	40678.00	USA: California	34.0984 N 119.75018 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130810	0	AMPLICON	587	SAMN07732471	SRX3243386	PCR	METAGENOMIC	1_0612_2S	1_0	10/4/17	10	6	seawater metagenome	10/4/17	SRR6130810	SRS2566367	1_0612_2S	14-Jun-12	41074.00	USA: California	34.3435 N 119.8627 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130811	0	AMPLICON	587	SAMN07732470	SRX3243385	PCR	METAGENOMIC	1_0514_7S	1_0	10/4/17	9	5	seawater metagenome	10/4/17	SRR6130811	SRS2566366	1_0514_7S	15-May-14	41774.00	USA: California	34.0833 N 120.0333 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130812	0	AMPLICON	587	SAMN07732473	SRX3243384	PCR	METAGENOMIC	1_0612_4S	1_0	10/4/17	19	10	seawater metagenome	10/4/17	SRR6130812	SRS2566365	1_0612_4S	14-Jun-12	41074.00	USA: California	34.2502 N 119.9063 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130813	-75	AMPLICON	587	SAMN07732472	SRX3243383	PCR	METAGENOMIC	1_0612_4_75	1_0	10/4/17	14	8	seawater metagenome	10/4/17	SRR6130813	SRS2566364	1_0612_4_75	14-Jun-12	41074.00	USA: California	34.2502 N 119.9063 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130814	0	AMPLICON	587	SAMN07732467	SRX3243382	PCR	METAGENOMIC	1_0514_5S	1_0	10/4/17	4	2	seawater metagenome	10/4/17	SRR6130814	SRS2566363	1_0514_5S	15-May-14	41774.00	USA: California	34.2035 N 119.9283 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130815	-75	AMPLICON	587	SAMN07732466	SRX3243381	PCR	METAGENOMIC	1_0514_5_75	1_0	10/4/17	18	10	seawater metagenome	10/4/17	SRR6130815	SRS2566362	1_0514_5_75	15-May-14	41774.00	USA: California	34.2035 N 119.9283 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130816	0	AMPLICON	587	SAMN07732469	SRX3243380	PCR	METAGENOMIC	1_0514_6S	1_0	10/4/17	19	10	seawater metagenome	10/4/17	SRR6130816	SRS2566360	1_0514_6S	15-May-14	41774.00	USA: California	34.1568 N 119.9502 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130817	-75	AMPLICON	588	SAMN07732468	SRX3243379	PCR	METAGENOMIC	1_0514_6_75	1_0	10/4/17	1	0	seawater metagenome	10/4/17	SRR6130817	SRS2566361	1_0514_6_75	15-May-14	41774.00	USA: California	34.1568 N 119.9502 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130818	0	AMPLICON	587	SAMN07732475	SRX3243378	PCR	METAGENOMIC	1_0614_4S	1_0	10/4/17	7	4	seawater metagenome	10/4/17	SRR6130818	SRS2566359	1_0614_4S	12-Jun-14	41802.00	USA: California	34.2502 N 119.9063 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130819	0	AMPLICON	587	SAMN07732474	SRX3243377	PCR	METAGENOMIC	1_0612_6S	1_0	10/4/17	9	5	seawater metagenome	10/4/17	SRR6130819	SRS2566357	1_0612_6S	14-Jun-12	41074.00	USA: California	34.1568 N 119.9502 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130820	-1.3	AMPLICON	597	SAMN07732685	SRX3243376	PCR	METAGENOMIC	3_C48N9	3_C	10/4/17	11	7	seawater metagenome	10/4/17	SRR6130820	SRS2566354	3_C48N9	15-May-11	40678.00	USA: California	34.1821167 N 119.84835 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130821	-4.4	AMPLICON	597	SAMN07732684	SRX3243375	PCR	METAGENOMIC	3_C43N9	3_C	10/4/17	22	13	seawater metagenome	10/4/17	SRR6130821	SRS2566358	3_C43N9	15-May-11	40678.00	USA: California	34.3893667 N 120.1033 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130822	-5.1	AMPLICON	597	SAMN07732681	SRX3243374	PCR	METAGENOMIC	3_C25N6	3_C	10/4/17	10	6	seawater metagenome	10/4/17	SRR6130822	SRS2566356	3_C25N6	12-May-11	40675.00	USA: California	34.1827333 N 120.0501 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130823	-4.8	AMPLICON	598	SAMN07732680	SRX3243373	PCR	METAGENOMIC	3_C23N3	3_C	10/4/17	14	8	seawater metagenome	10/4/17	SRR6130823	SRS2566355	3_C23N3	12-May-11	40675.00	USA: California	34.1012667 N 119.9504 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130824	-5.2	AMPLICON	597	SAMN07732683	SRX3243372	PCR	METAGENOMIC	3_C35N9	3_C	10/4/17	19	11	seawater metagenome	10/4/17	SRR6130824	SRS2566352	3_C35N9	13-May-11	40676.00	USA: California	34.1815167 N 119.84993 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130825	-3.5	AMPLICON	597	SAMN07732682	SRX3243371	PCR	METAGENOMIC	3_C31N9	3_C	10/4/17	24	14	seawater metagenome	10/4/17	SRR6130825	SRS2566353	3_C31N9	13-May-11	40676.00	USA: California	34.3486167 N 120.05122 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130826	0	AMPLICON	598	SAMN07732677	SRX3243370	PCR	METAGENOMIC	3_1212_4S	3_1	10/4/17	23	14	seawater metagenome	10/4/17	SRR6130826	SRS2566351	3_1212_4S	6-Dec-12	41249.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130827	0	AMPLICON	598	SAMN07732676	SRX3243369	PCR	METAGENOMIC	3_1112_4S	3_1	10/4/17	7	4	seawater metagenome	10/4/17	SRR6130827	SRS2566350	3_1112_4S	15-Nov-12	41228.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130828	-5	AMPLICON	598	SAMN07732679	SRX3243368	PCR	METAGENOMIC	3_C21N3	3_C	10/4/17	12	7	seawater metagenome	10/4/17	SRR6130828	SRS2566349	3_C21N3	12-May-11	40675.00	USA: California	34.2469333 N 120.3285 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130829	-4.7	AMPLICON	598	SAMN07732678	SRX3243367	PCR	METAGENOMIC	3_C12N9	3_C	10/4/17	10	6	seawater metagenome	10/4/17	SRR6130829	SRS2566348	3_C12N9	11-May-11	40674.00	USA: California	34.34945 N 120.25082 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130830	0	AMPLICON	599	SAMN07732516	SRX3243366	PCR	METAGENOMIC	2_0212_6S	2_0	10/4/17	14	8	seawater metagenome	10/4/17	SRR6130830	SRS2566346	2_0212_6S	17-Feb-12	40956.00	USA: California	34.1568 N 119.9502 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130831	0	AMPLICON	598	SAMN07732715	SRX3243365	PCR	METAGENOMIC	4_0512_4S	4_0	10/4/17	16	9	seawater metagenome	10/4/17	SRR6130831	SRS2566347	4_0512_4S	15-May-12	41044.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130832	0	AMPLICON	599	SAMN07732556	SRX3243364	PCR	METAGENOMIC	2_0514_6S	2_0	10/4/17	12	7	seawater metagenome	10/4/17	SRR6130832	SRS2566345	2_0514_6S	15-May-14	41774.00	USA: California	34.1568 N 119.9502 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130833	0	AMPLICON	599	SAMN07732557	SRX3243363	PCR	METAGENOMIC	2_0514_7S	2_0	10/4/17	5	3	seawater metagenome	10/4/17	SRR6130833	SRS2566344	2_0514_7S	15-May-14	41774.00	USA: California	34.0833 N 120.0333 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130834	0	AMPLICON	599	SAMN07732558	SRX3243362	PCR	METAGENOMIC	2_0612_2S	2_0	10/4/17	5	3	seawater metagenome	10/4/17	SRR6130834	SRS2566340	2_0612_2S	14-Jun-12	41074.00	USA: California	34.3435 N 119.8627 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130835	-75	AMPLICON	599	SAMN07732559	SRX3243361	PCR	METAGENOMIC	2_0612_4_75	2_0	10/4/17	2	1	seawater metagenome	10/4/17	SRR6130835	SRS2566341	2_0612_4_75	14-Jun-12	41074.00	USA: California	34.2502 N 119.9063 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
